Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
2.228337120000000,215,0x23,0x84,Read,NAK
2.230452120000000,216,0x23,0x84,Read,NAK
2.232546280000000,217,0x22,0x12,Write,ACK
2.233493240000000,217,0x22,0x00,Write,ACK
2.234440200000000,217,0x22,0x40,Write,ACK
2.235387160000000,217,0x22,0x00,Write,ACK
2.236334080000000,217,0x22,0x00,Write,ACK
2.237281040000000,217,0x22,0x23,Write,ACK
2.239449160000000,218,0x23,0x84,Read,NAK
2.260910000000000,219,0x23,0x84,Read,NAK
2.263004040000000,220,0x22,0x14,Write,ACK
2.265126800000000,221,0x23,0x84,Read,NAK
2.267219440000000,222,0x23,0x84,Read,NAK
2.269322000000000,223,0x23,0x84,Read,NAK
2.271461400000000,224,0x22,0x24,Write,ACK
2.272408320000000,224,0x22,0x01,Write,ACK
2.274531000000000,225,0x23,0x80,Read,NAK
2.276623680000000,226,0x23,0x80,Read,ACK
2.277538240000000,226,0x23,0x35,Read,ACK
2.278452760000000,226,0x23,0x01,Read,ACK
2.279367240000000,226,0x23,0x04,Read,ACK
2.280281720000000,226,0x23,0xE3,Read,ACK
2.281196240000000,226,0x23,0x02,Read,ACK
2.282155880000000,226,0x23,0x04,Read,ACK
2.283070360000000,226,0x23,0x64,Read,ACK
2.283984920000000,226,0x23,0x5E,Read,ACK
2.284885480000000,226,0x23,0xCD,Read,ACK
2.285800000000000,226,0x23,0x45,Read,ACK
2.286714520000000,226,0x23,0x55,Read,ACK
2.287629040000000,226,0x23,0x10,Read,NAK
2.289891000000000,227,0x23,0x80,Read,NAK
2.291998920000000,228,0x22,0x14,Write,ACK
2.294166960000000,229,0x23,0x80,Read,NAK
2.296259640000000,230,0x23,0x80,Read,NAK
2.298368120000000,231,0x23,0x80,Read,NAK
2.300462200000000,232,0x22,0x14,Write,ACK
2.302584960000000,233,0x23,0x80,Read,NAK
2.304723040000000,234,0x23,0x80,Read,NAK
2.306831560000000,235,0x23,0x80,Read,NAK
2.308925760000000,236,0x22,0x14,Write,ACK
